display_name,cited_by_count,h_index,works_count,country_code,id,works_api_url
Yang Zhou,7348.0,39.0,106.0,CN,https://openalex.org/A5100756799,https://api.openalex.org/works?filter=author.id:A5100756799
John D. O'Brien,77.0,1.0,1.0,US,https://openalex.org/A5113454096,https://api.openalex.org/works?filter=author.id:A5113454096
Ksenia Mukhina,188.0,8.0,56.0,EE,https://openalex.org/A5060834533,https://api.openalex.org/works?filter=author.id:A5060834533
Lyle Ungar,27974.0,82.0,627.0,US,https://openalex.org/A5044944954,https://api.openalex.org/works?filter=author.id:A5044944954
Samar Haider,32.0,3.0,7.0,US,https://openalex.org/A5020790791,https://api.openalex.org/works?filter=author.id:A5020790791
Neha Kumar,3038.0,32.0,172.0,US,https://openalex.org/A5088363723,https://api.openalex.org/works?filter=author.id:A5088363723
Melih Can Yardı,1.0,1.0,6.0,TR,https://openalex.org/A5093136190,https://api.openalex.org/works?filter=author.id:A5093136190
Peiying Chen,656.0,15.0,67.0,TW,https://openalex.org/A5077855669,https://api.openalex.org/works?filter=author.id:A5077855669
Timothy M. LaPira,553.0,12.0,29.0,US,https://openalex.org/A5073754797,https://api.openalex.org/works?filter=author.id:A5073754797
Brendan Nyhan,20394.0,50.0,255.0,US,https://openalex.org/A5010924288,https://api.openalex.org/works?filter=author.id:A5010924288
Hao Lin,22675.0,77.0,389.0,CN,https://openalex.org/A5041539298,https://api.openalex.org/works?filter=author.id:A5041539298
Steven R. Wilson,3889.0,35.0,241.0,GB,https://openalex.org/A5055973075,https://api.openalex.org/works?filter=author.id:A5055973075
Devansh Jain,210.0,5.0,13.0,US,https://openalex.org/A5102791025,https://api.openalex.org/works?filter=author.id:A5102791025
Isabella Loaiza,37.0,2.0,7.0,US,https://openalex.org/A5000527050,https://api.openalex.org/works?filter=author.id:A5000527050
Yair Rubinstein,60.0,4.0,7.0,IL,https://openalex.org/A5002658913,https://api.openalex.org/works?filter=author.id:A5002658913
Sean O’Hagan,277.0,9.0,37.0,CA,https://openalex.org/A5067902287,https://api.openalex.org/works?filter=author.id:A5067902287
Charles Axelsson,120.0,4.0,4.0,IT,https://openalex.org/A5039940068,https://api.openalex.org/works?filter=author.id:A5039940068
Shengchun Huang,269.0,8.0,21.0,CN,https://openalex.org/A5101761867,https://api.openalex.org/works?filter=author.id:A5101761867
Friedolin Merhout,1816.0,9.0,15.0,DK,https://openalex.org/A5077079991,https://api.openalex.org/works?filter=author.id:A5077079991
Taizo Horikomi,14.0,2.0,6.0,JP,https://openalex.org/A5082556407,https://api.openalex.org/works?filter=author.id:A5082556407
Isak Ladegaard,707.0,11.0,17.0,HK,https://openalex.org/A5007699920,https://api.openalex.org/works?filter=author.id:A5007699920
Kilian Buehling,80.0,5.0,16.0,DE,https://openalex.org/A5084458456,https://api.openalex.org/works?filter=author.id:A5084458456
Xinlan Emily Hu,15.0,2.0,6.0,US,https://openalex.org/A5005775991,https://api.openalex.org/works?filter=author.id:A5005775991
Abigail Z. Jacobs,959.0,11.0,38.0,US,https://openalex.org/A5045620226,https://api.openalex.org/works?filter=author.id:A5045620226
João Sedoc,1873.0,20.0,140.0,US,https://openalex.org/A5058954591,https://api.openalex.org/works?filter=author.id:A5058954591
Antonio Longa,208.0,7.0,33.0,IT,https://openalex.org/A5078906245,https://api.openalex.org/works?filter=author.id:A5078906245
Tolga Etgü,233.0,8.0,39.0,KZ,https://openalex.org/A5084073809,https://api.openalex.org/works?filter=author.id:A5084073809
Yulin Li,12478.0,54.0,538.0,CN,https://openalex.org/A5100766751,https://api.openalex.org/works?filter=author.id:A5100766751
Nicholas LaBerge,241.0,4.0,19.0,US,https://openalex.org/A5011588754,https://api.openalex.org/works?filter=author.id:A5011588754
Mona Diab,12786.0,47.0,315.0,US,https://openalex.org/A5038581447,https://api.openalex.org/works?filter=author.id:A5038581447
Samantha C. Phillips,16.0,2.0,16.0,US,https://openalex.org/A5028529542,https://api.openalex.org/works?filter=author.id:A5028529542
Marie‐Laure Charpignon,840.0,12.0,64.0,US,https://openalex.org/A5015718160,https://api.openalex.org/works?filter=author.id:A5015718160
Mohsen Mosleh,2875.0,25.0,98.0,US,https://openalex.org/A5052536455,https://api.openalex.org/works?filter=author.id:A5052536455
Aria Pessianzadeh,4.0,1.0,2.0,US,https://openalex.org/A5007924006,https://api.openalex.org/works?filter=author.id:A5007924006
Yue Yang,8203.0,45.0,192.0,CN,https://openalex.org/A5100629298,https://api.openalex.org/works?filter=author.id:A5100629298
Libo Wu,3248.0,23.0,57.0,CN,https://openalex.org/A5101725906,https://api.openalex.org/works?filter=author.id:A5101725906
Sam J. Maglio,1873.0,21.0,69.0,CA,https://openalex.org/A5038991027,https://api.openalex.org/works?filter=author.id:A5038991027
Apostolos Fasianos,150.0,8.0,26.0,GR,https://openalex.org/A5078974283,https://api.openalex.org/works?filter=author.id:A5078974283
David Joachim Grüning,283.0,7.0,128.0,DE,https://openalex.org/A5077537901,https://api.openalex.org/works?filter=author.id:A5077537901
Anjalie Field,4405.0,31.0,136.0,US,https://openalex.org/A5022479813,https://api.openalex.org/works?filter=author.id:A5022479813
Kevin Tang,2869.0,22.0,108.0,DE,https://openalex.org/A5043162191,https://api.openalex.org/works?filter=author.id:A5043162191
Hannah Kinzer,75.0,5.0,15.0,US,https://openalex.org/A5030654899,https://api.openalex.org/works?filter=author.id:A5030654899
Siyun Gan,7.0,2.0,5.0,CN,https://openalex.org/A5075447958,https://api.openalex.org/works?filter=author.id:A5075447958
Tian Yang,7707.0,44.0,442.0,CN,https://openalex.org/A5070239076,https://api.openalex.org/works?filter=author.id:A5070239076
Brooke Foucault Welles,2499.0,20.0,75.0,US,https://openalex.org/A5047517174,https://api.openalex.org/works?filter=author.id:A5047517174
David Kempe,18029.0,44.0,191.0,US,https://openalex.org/A5064274071,https://api.openalex.org/works?filter=author.id:A5064274071
Hang Jiang,2982.0,26.0,133.0,CN,https://openalex.org/A5045331047,https://api.openalex.org/works?filter=author.id:A5045331047
Matt Bowden,264.0,8.0,128.0,IE,https://openalex.org/A5009445587,https://api.openalex.org/works?filter=author.id:A5009445587
Yunya Song,801.0,14.0,79.0,HK,https://openalex.org/A5060246267,https://api.openalex.org/works?filter=author.id:A5060246267
Kathleen M. Carley,28210.0,82.0,881.0,US,https://openalex.org/A5085927300,https://api.openalex.org/works?filter=author.id:A5085927300
Paul Bouchaud,21.0,3.0,14.0,,https://openalex.org/A5027021407,https://api.openalex.org/works?filter=author.id:A5027021407
David V. Thiel,5719.0,33.0,405.0,AU,https://openalex.org/A5061522977,https://api.openalex.org/works?filter=author.id:A5061522977
Matias Piqueras,1.0,1.0,1.0,,https://openalex.org/A5111264644,https://api.openalex.org/works?filter=author.id:A5111264644
Ross Dahlke,64.0,4.0,12.0,US,https://openalex.org/A5024623417,https://api.openalex.org/works?filter=author.id:A5024623417
Roberto Rigobón,19235.0,56.0,263.0,US,https://openalex.org/A5110770632,https://api.openalex.org/works?filter=author.id:A5110770632
Yueran Duan,41.0,2.0,9.0,CN,https://openalex.org/A5043371507,https://api.openalex.org/works?filter=author.id:A5043371507
Hyeong Jae Lee,756.0,13.0,22.0,US,https://openalex.org/A5106037583,https://api.openalex.org/works?filter=author.id:A5106037583
Hope Schroeder,209.0,2.0,7.0,US,https://openalex.org/A5018646665,https://api.openalex.org/works?filter=author.id:A5018646665
Diyi Yang,11211.0,42.0,320.0,US,https://openalex.org/A5089413311,https://api.openalex.org/works?filter=author.id:A5089413311
Stefania Ionescu,18.0,2.0,10.0,CH,https://openalex.org/A5011455638,https://api.openalex.org/works?filter=author.id:A5011455638
Fujio Toriumi,1033.0,16.0,226.0,JP,https://openalex.org/A5040217228,https://api.openalex.org/works?filter=author.id:A5040217228
Isaac Slaughter,13.0,2.0,6.0,US,https://openalex.org/A5078665583,https://api.openalex.org/works?filter=author.id:A5078665583
Md Sanzeed Anwar,24.0,2.0,8.0,US,https://openalex.org/A5101690189,https://api.openalex.org/works?filter=author.id:A5101690189
Ruben C. Arslan,1911.0,18.0,55.0,DE,https://openalex.org/A5052911565,https://api.openalex.org/works?filter=author.id:A5052911565
Xizhao Wang,12719.0,59.0,522.0,CN,https://openalex.org/A5073006299,https://api.openalex.org/works?filter=author.id:A5073006299
Milena Tsvetkova,745.0,12.0,68.0,GB,https://openalex.org/A5069791094,https://api.openalex.org/works?filter=author.id:A5069791094
Abigail L. Horn,297.0,7.0,25.0,US,https://openalex.org/A5113886631,https://api.openalex.org/works?filter=author.id:A5113886631
Juho Kim,4621.0,28.0,307.0,KR,https://openalex.org/A5079709359,https://api.openalex.org/works?filter=author.id:A5079709359
Yujin Potter,5.0,2.0,4.0,US,https://openalex.org/A5106620976,https://api.openalex.org/works?filter=author.id:A5106620976
Colin F. Camerer,88684.0,116.0,497.0,US,https://openalex.org/A5024087833,https://api.openalex.org/works?filter=author.id:A5024087833
Weijie Su,7777.0,34.0,256.0,CN,https://openalex.org/A5080575294,https://api.openalex.org/works?filter=author.id:A5080575294
Mohammed Alsobay,62.0,2.0,10.0,US,https://openalex.org/A5027814433,https://api.openalex.org/works?filter=author.id:A5027814433
Huayin Luo,3.0,1.0,4.0,CA,https://openalex.org/A5102688812,https://api.openalex.org/works?filter=author.id:A5102688812
Feng Fu,9985.0,54.0,617.0,CN,https://openalex.org/A5079914638,https://api.openalex.org/works?filter=author.id:A5079914638
Yifan Qian,381.0,5.0,8.0,CN,https://openalex.org/A5033463329,https://api.openalex.org/works?filter=author.id:A5033463329
Junghyun Lim,1884.0,19.0,74.0,KR,https://openalex.org/A5087362167,https://api.openalex.org/works?filter=author.id:A5087362167
Naifu Zhang,589.0,10.0,43.0,CN,https://openalex.org/A5091097798,https://api.openalex.org/works?filter=author.id:A5091097798
Levin Brinkmann,73.0,3.0,7.0,DE,https://openalex.org/A5047413956,https://api.openalex.org/works?filter=author.id:A5047413956
Susumu Nagayama,549.0,5.0,5.0,JP,https://openalex.org/A5012197691,https://api.openalex.org/works?filter=author.id:A5012197691
Mattia Samory,691.0,13.0,56.0,IT,https://openalex.org/A5010879920,https://api.openalex.org/works?filter=author.id:A5010879920
Salsabil M. Abdalbaki,9.0,1.0,3.0,EG,https://openalex.org/A5049723093,https://api.openalex.org/works?filter=author.id:A5049723093
Hideo Yasumoto,317.0,6.0,11.0,JP,https://openalex.org/A5011277325,https://api.openalex.org/works?filter=author.id:A5011277325
H. Christina Fan,4100.0,13.0,21.0,US,https://openalex.org/A5113325281,https://api.openalex.org/works?filter=author.id:A5113325281
Lavinia Dunagan,53.0,4.0,10.0,US,https://openalex.org/A5062199735,https://api.openalex.org/works?filter=author.id:A5062199735
Mona Sloane,371.0,9.0,49.0,US,https://openalex.org/A5075302056,https://api.openalex.org/works?filter=author.id:A5075302056
M B Mets,2153.0,16.0,29.0,NL,https://openalex.org/A5109568719,https://api.openalex.org/works?filter=author.id:A5109568719
Libby Hemphill,1391.0,19.0,141.0,US,https://openalex.org/A5077179813,https://api.openalex.org/works?filter=author.id:A5077179813
Yichi Zhang,3966.0,29.0,107.0,CN,https://openalex.org/A5100444190,https://api.openalex.org/works?filter=author.id:A5100444190
David A. Lagnado,5912.0,40.0,253.0,GB,https://openalex.org/A5017534262,https://api.openalex.org/works?filter=author.id:A5017534262
Christina Thorpe,338.0,11.0,42.0,IE,https://openalex.org/A5057786199,https://api.openalex.org/works?filter=author.id:A5057786199
Jiahong Yuan,2155.0,22.0,104.0,CN,https://openalex.org/A5043406907,https://api.openalex.org/works?filter=author.id:A5043406907
Shahan Ali Memon,209.0,7.0,29.0,US,https://openalex.org/A5088248579,https://api.openalex.org/works?filter=author.id:A5088248579
Calvin Isch,37.0,5.0,22.0,US,https://openalex.org/A5045607021,https://api.openalex.org/works?filter=author.id:A5045607021
Brenda Curtis,2153.0,25.0,144.0,US,https://openalex.org/A5076193392,https://api.openalex.org/works?filter=author.id:A5076193392
Tamanna Urmi,167.0,4.0,14.0,US,https://openalex.org/A5086009389,https://api.openalex.org/works?filter=author.id:A5086009389
Luca Pappalardo,3617.0,31.0,170.0,IT,https://openalex.org/A5068819495,https://api.openalex.org/works?filter=author.id:A5068819495
Alexander Furnas,182.0,6.0,51.0,US,https://openalex.org/A5037451955,https://api.openalex.org/works?filter=author.id:A5037451955
Haohan Chen,1787.0,12.0,68.0,CN,https://openalex.org/A5049483871,https://api.openalex.org/works?filter=author.id:A5049483871
Ziyi Zhao,646.0,9.0,46.0,US,https://openalex.org/A5030381261,https://api.openalex.org/works?filter=author.id:A5030381261
Jennifer M. Krebsbach,8.0,2.0,19.0,US,https://openalex.org/A5077347349,https://api.openalex.org/works?filter=author.id:A5077347349
Gordon Pennycook,26247.0,67.0,257.0,US,https://openalex.org/A5020533147,https://api.openalex.org/works?filter=author.id:A5020533147
Casey Doyle,96.0,5.0,32.0,US,https://openalex.org/A5033547967,https://api.openalex.org/works?filter=author.id:A5033547967
Toshio Murase,5951.0,41.0,230.0,JP,https://openalex.org/A5059305420,https://api.openalex.org/works?filter=author.id:A5059305420
George W. Wood,1041.0,17.0,31.0,US,https://openalex.org/A5015317315,https://api.openalex.org/works?filter=author.id:A5015317315
Tasuku Igarashi,1086.0,12.0,79.0,JP,https://openalex.org/A5020702662,https://api.openalex.org/works?filter=author.id:A5020702662
Achim Edelmann,10.0,1.0,3.0,DE,https://openalex.org/A5112979870,https://api.openalex.org/works?filter=author.id:A5112979870
Akira Gotō,7813.0,44.0,558.0,JP,https://openalex.org/A5028932589,https://api.openalex.org/works?filter=author.id:A5028932589
Bence Kollányi,835.0,12.0,32.0,HU,https://openalex.org/A5091210858,https://api.openalex.org/works?filter=author.id:A5091210858
Federico Zimmerman,20.0,1.0,1.0,AR,https://openalex.org/A5061723972,https://api.openalex.org/works?filter=author.id:A5061723972
Aaron Nichols,74.0,2.0,10.0,US,https://openalex.org/A5089395967,https://api.openalex.org/works?filter=author.id:A5089395967
Heleen J. Janssen,685.0,13.0,42.0,NL,https://openalex.org/A5006910348,https://api.openalex.org/works?filter=author.id:A5006910348
Vasileios Maltezos,2.0,1.0,2.0,FI,https://openalex.org/A5027872607,https://api.openalex.org/works?filter=author.id:A5027872607
Florian Saurwein,823.0,15.0,83.0,DE,https://openalex.org/A5091815434,https://api.openalex.org/works?filter=author.id:A5091815434
Lynnette Hui Xian Ng,365.0,11.0,92.0,US,https://openalex.org/A5001523273,https://api.openalex.org/works?filter=author.id:A5001523273
Gülşah Akçakır,3.0,1.0,2.0,US,https://openalex.org/A5093062819,https://api.openalex.org/works?filter=author.id:A5093062819
Nichola Raihani,4153.0,39.0,167.0,NZ,https://openalex.org/A5084896543,https://api.openalex.org/works?filter=author.id:A5084896543
Anastasios Evgenidis,311.0,10.0,39.0,GB,https://openalex.org/A5042359253,https://api.openalex.org/works?filter=author.id:A5042359253
Andrea Passerini,3629.0,28.0,237.0,IT,https://openalex.org/A5066187890,https://api.openalex.org/works?filter=author.id:A5066187890
Brendan O’Connor,11236.0,51.0,284.0,US,https://openalex.org/A5023365550,https://api.openalex.org/works?filter=author.id:A5023365550
Myra Cheng,735.0,7.0,21.0,,https://openalex.org/A5012939002,https://api.openalex.org/works?filter=author.id:A5012939002
Yuki Sasamoto,31.0,4.0,16.0,JP,https://openalex.org/A5048274255,https://api.openalex.org/works?filter=author.id:A5048274255
Mengyi Sun,272.0,11.0,34.0,FI,https://openalex.org/A5070019023,https://api.openalex.org/works?filter=author.id:A5070019023
Masanori Takano,255.0,8.0,70.0,JP,https://openalex.org/A5011732280,https://api.openalex.org/works?filter=author.id:A5011732280
Peter N. Dodds,19900.0,69.0,267.0,AU,https://openalex.org/A5077228817,https://api.openalex.org/works?filter=author.id:A5077228817
Young Ik Lee,954.0,16.0,50.0,KR,https://openalex.org/A5045062764,https://api.openalex.org/works?filter=author.id:A5045062764
Ethan Zuckerman,1557.0,20.0,78.0,US,https://openalex.org/A5049679668,https://api.openalex.org/works?filter=author.id:A5049679668
Zhuoxin Lu,419.0,12.0,31.0,CN,https://openalex.org/A5077793804,https://api.openalex.org/works?filter=author.id:A5077793804
Isabel Gallegos,148.0,5.0,27.0,ES,https://openalex.org/A5010680961,https://api.openalex.org/works?filter=author.id:A5010680961
Yuheun Kim,9.0,2.0,3.0,US,https://openalex.org/A5047870166,https://api.openalex.org/works?filter=author.id:A5047870166
Angelos Chatzimparmpas,536.0,7.0,32.0,NL,https://openalex.org/A5070488104,https://api.openalex.org/works?filter=author.id:A5070488104
Bence Ságvári,450.0,10.0,55.0,HU,https://openalex.org/A5049389261,https://api.openalex.org/works?filter=author.id:A5049389261
Gabriele Ansaldo,1.0,1.0,1.0,,https://openalex.org/A5098534699,https://api.openalex.org/works?filter=author.id:A5098534699
Tobias Kamelski,2.0,1.0,3.0,,https://openalex.org/A5093912704,https://api.openalex.org/works?filter=author.id:A5093912704
Renzhe Yu,686.0,11.0,40.0,US,https://openalex.org/A5047810054,https://api.openalex.org/works?filter=author.id:A5047810054
